id			userId			buttonType			buttonData			referrerId			timestamp
131			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-21 20:20:04"
132			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-21 20:22:11"
133			7606207943			"command"			"/start"			NULL			"2025-04-21 20:22:24"
134			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-21 20:22:30"
135			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-21 20:22:38"
136			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-21 20:22:42"
137			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-21 20:24:26"
138			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-21 20:27:01"
139			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-21 20:33:52"
140			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-21 20:35:10"
141			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-21 20:37:09"
142			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-21 20:38:21"
143			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-21 20:38:25"
144			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-21 20:38:28"
145			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-21 20:48:05"
146			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-21 20:48:13"
147			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-21 20:49:50"
148			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-21 20:50:13"
149			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-21 20:50:30"
150			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-21 20:53:01"
151			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-21 20:53:12"
152			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-21 20:53:20"
153			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-21 20:53:29"
154			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-21 20:57:45"
155			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-21 20:58:09"
156			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-21 21:37:05"
157			7606207943			"main_menu_button"			"📋 Инструкция"			NULL			"2025-04-21 21:37:11"
158			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-21 21:37:15"
159			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-21 21:41:39"
160			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-21 21:41:53"
161			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-21 21:43:43"
162			7606207943			"menu_button"			"📗 Инструкция по гаданиям"			NULL			"2025-04-21 21:43:46"
163			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-21 21:43:56"
164			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-21 21:46:21"
165			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-21 21:46:29"
166			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-21 21:46:45"
167			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-21 21:47:05"
168			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-21 21:47:43"
169			7606207943			"main_menu_button"			"📖 Сонник"			NULL			"2025-04-21 21:51:30"
170			7606207943			"menu_button"			"🌙 Лунные сны"			NULL			"2025-04-21 21:51:32"
171			7606207943			"main_menu_button"			"📖 Сонник"			NULL			"2025-04-21 21:51:34"
172			7606207943			"menu_button"			"📅 Календарные сны"			NULL			"2025-04-21 21:51:35"
173			7606207943			"main_menu_button"			"📖 Сонник"			NULL			"2025-04-21 21:51:38"
174			7606207943			"menu_button"			"🌙 Лунные сны"			NULL			"2025-04-21 21:51:40"
175			7606207943			"main_menu_button"			"📖 Сонник"			NULL			"2025-04-21 21:51:42"
176			7606207943			"share_action"			"😴 Сон: Слон, Бивни"			NULL			"2025-04-21 21:51:49"
177			7606207943			"main_menu_button"			"📖 Сонник"			NULL			"2025-04-21 21:52:10"
178			7606207943			"share_action"			"😴 Сон: Щекотать"			NULL			"2025-04-21 21:52:22"
179			7606207943			"share_action"			"😴 Сон: Наркотики, Анаша"			NULL			"2025-04-21 21:52:30"
180			7606207943			"share_action"			"😴 Сон: Дискотека"			NULL			"2025-04-21 21:52:51"
181			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-21 21:53:07"
182			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-21 21:58:39"
183			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-21 21:59:40"
184			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-22 00:55:24"
185			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-22 00:56:15"
186			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-22 00:57:10"
187			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-22 00:57:18"
188			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-22 00:57:28"
189			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-22 00:57:32"
190			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-22 00:57:34"
191			7606207943			"menu_button"			"📗 Инструкция по гаданиям"			NULL			"2025-04-22 00:57:36"
192			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-22 00:57:46"
193			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-22 00:57:52"
194			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-22 00:58:16"
195			7606207943			"main_menu_button"			"📖 Сонник"			NULL			"2025-04-22 00:58:53"
196			7606207943			"menu_button"			"📅 Календарные сны"			NULL			"2025-04-22 00:58:54"
197			7606207943			"main_menu_button"			"📖 Сонник"			NULL			"2025-04-22 00:58:59"
198			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-22 00:59:15"
199			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-22 01:00:17"
200			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-22 01:01:17"
202			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-22 01:03:39"
203			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-22 01:03:41"
204			7606207943			"fortune_action"			"🪐 Голос Вселенной (запуск)"			NULL			"2025-04-22 01:03:44"
205			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-22 01:03:47"
206			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-22 01:04:16"
213			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-22 01:07:14"
214			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-22 01:07:27"
215			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-22 01:15:33"
216			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-22 01:16:15"
217			7606207943			"main_menu_button"			"📖 Сонник"			NULL			"2025-04-22 01:16:25"
218			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-22 01:16:35"
219			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-22 01:16:45"
220			7606207943			"menu_button"			"📗 Инструкция по гаданиям"			NULL			"2025-04-22 01:16:51"
221			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-22 01:17:02"
222			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-22 01:17:17"
223			7606207943			"fortune_action"			"🪐 Голос Вселенной (запуск)"			NULL			"2025-04-22 01:17:20"
224			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-22 01:17:42"
225			7606207943			"fortune_action"			"✨ Гадание Да/Нет (запуск)"			NULL			"2025-04-22 01:17:53"
226			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-22 01:18:38"
227			7606207943			"main_menu_button"			"📋 Инструкция"			NULL			"2025-04-22 01:19:00"
228			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-22 01:19:55"
229			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-22 01:25:50"
230			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-22 01:28:45"
231			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-22 01:42:47"
232			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-22 01:43:15"
233			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-22 01:44:16"
234			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-22 01:44:31"
235			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-22 01:45:32"
236			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-22 01:56:22"
237			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-22 01:56:42"
238			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-22 01:56:57"
239			7606207943			"fortune_action"			"🎧 Морфей говорит (Запуск)"			NULL			"2025-04-22 01:57:09"
240			7606207943			"fortune_action"			"🎧 Морфей говорит (Запуск аудио)"			NULL			"2025-04-22 01:57:14"
241			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-22 01:57:42"
242			7606207943			"main_menu_button"			"📋 Инструкция"			NULL			"2025-04-22 01:58:01"
243			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-22 02:09:11"
244			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-22 02:11:37"
245			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-22 02:12:20"
246			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-22 02:17:38"
247			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-22 02:17:45"
248			7606207943			"fortune_action"			"🎧 Морфей говорит (Запуск)"			NULL			"2025-04-22 02:17:48"
249			7606207943			"fortune_action"			"🎧 Морфей говорит (Запуск аудио)"			NULL			"2025-04-22 02:17:49"
250			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-22 02:18:02"
251			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-22 02:18:25"
252			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-22 02:20:20"
253			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-22 02:20:22"
254			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-22 02:20:26"
255			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-22 02:24:31"
256			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-22 02:24:54"
257			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-22 02:25:11"
258			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-22 02:30:40"
259			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-22 02:31:15"
260			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-22 02:32:18"
261			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-22 02:34:01"
262			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-22 02:34:14"
263			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-22 02:34:26"
264			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-22 02:34:28"
265			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-22 02:34:34"
266			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-22 02:34:54"
267			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-22 02:35:00"
268			7606207943			"main_menu_button"			"📋 Инструкция"			NULL			"2025-04-22 02:35:05"
269			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-22 02:35:07"
270			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-22 02:35:13"
271			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-22 02:35:18"
272			7606207943			"menu_button"			"📗 Инструкция по гаданиям"			NULL			"2025-04-22 02:35:19"
273			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-22 02:35:20"
274			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-22 02:36:11"
275			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-22 02:36:31"
276			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-22 02:36:36"
277			7606207943			"fortune_action"			"⏰ Гадание времени (запуск)"			NULL			"2025-04-22 02:36:38"
278			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-22 02:37:51"
279			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-22 02:39:50"
280			7606207943			"main_menu_button"			"📋 Инструкция"			NULL			"2025-04-22 02:39:54"
281			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-22 02:39:56"
282			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-22 02:40:00"
284			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-22 03:05:41"
285			5036363594			"utm_referral_start"			"utm_yesno"			7606207943			"2025-04-22 03:05:54"
286			5036363594			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-22 03:06:07"
287			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-22 03:06:29"
288			5036363594			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-22 03:06:39"
289			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-22 03:07:49"
290			5036363594			"main_menu_button"			"📋 Инструкция"			NULL			"2025-04-22 03:08:44"
291			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-22 03:19:13"
292			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-22 03:19:36"
293			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-22 03:19:38"
294			7606207943			"main_menu_button"			"📋 Инструкция"			NULL			"2025-04-22 03:24:29"
295			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-22 03:37:47"
296			7606207943			"main_menu_button"			"📖 Сонник"			NULL			"2025-04-22 03:39:30"
297			7606207943			"share_action"			"😴 Сон: Икота"			NULL			"2025-04-22 03:40:11"
298			7606207943			"share_action"			"😴 Сон: Солома"			NULL			"2025-04-22 03:40:33"
299			7606207943			"command"			"/start"			NULL			"2025-04-22 03:40:44"
300			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-22 03:43:25"
301			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-22 03:58:35"
302			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-22 03:59:43"
303			7606207943			"fortune_action"			"⏰ Гадание времени (запуск)"			NULL			"2025-04-22 04:00:09"
304			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-22 04:06:59"
305			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-22 04:12:19"
306			7606207943			"main_menu_button"			"📋 Инструкция"			NULL			"2025-04-22 04:12:32"
307			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-22 04:35:35"
308			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-22 12:55:18"
309			7606207943			"fortune_action"			"🧭 Компас судьбы (запуск)"			NULL			"2025-04-22 12:55:36"
310			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-22 13:43:55"
312			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-22 13:46:39"
319			602034669			"utm_referral_start"			"utm_time"			7606207943			"2025-04-22 13:52:35"
320			602034669			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-22 13:55:11"
321			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-22 13:55:48"
322			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-22 13:55:55"
323			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-22 14:05:53"
324			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-22 16:12:45"
325			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-22 16:13:07"
326			7606207943			"menu_button"			"👤 Мой аккаунт"			NULL			"2025-04-22 16:13:20"
327			7606207943			"command"			"/start"			NULL			"2025-04-22 17:46:08"
328			7606207943			"utm_referral_start"			"utm_time"			777			"2025-04-22 17:47:40"
329			7606207943			"utm_referral_start"			"utm_group"			777			"2025-04-22 17:49:00"
